,street_policy,avenue_policy,num_streets,num_avenues,street_block_length,street_crosswalk_length,avenue_block_length,avenue_crosswalk_length,green_time,red_time,traffic_light_grid_random_seed,walker_speed,walker_starting_corner
613,110.51666666666168,110.51666666666168,5,6,200,50,200,50,30,25,84,60,sw
614,88.39999999999627,88.39999999999627,5,6,200,50,200,50,25,30,14,60,sw
615,79.1499999999968,79.1499999999968,5,6,200,50,200,50,30,25,56,60,sw
616,79.1499999999968,79.1499999999968,5,6,200,50,200,50,25,30,86,60,sw
617,153.31666666668082,153.31666666668082,5,6,200,50,200,50,30,25,88,60,sw
618,79.1499999999968,79.1499999999968,5,6,200,50,200,50,25,30,3,60,sw
619,131.96666666666383,131.96666666666383,5,6,200,50,200,50,30,25,91,60,sw
620,110.09999999999503,110.09999999999503,5,6,200,50,200,50,50,55,43,60,sw
621,116.06666666666136,116.06666666666136,5,6,200,50,200,50,55,50,21,60,sw
622,119.21666666666118,119.21666666666118,5,6,200,50,200,50,50,55,15,60,sw
623,79.48333333333011,79.48333333333011,5,6,200,50,200,50,55,50,82,60,sw
624,91.16666666666278,91.16666666666278,5,6,200,50,200,50,50,55,84,60,sw
625,79.1499999999968,79.1499999999968,5,6,200,50,200,50,55,50,14,60,sw
626,116.66666666666133,116.66666666666133,5,6,200,50,200,50,50,55,56,60,sw
627,137.45000000000152,137.45000000000152,5,6,200,50,200,50,55,50,86,60,sw
628,131.8333333333304,109.64999999999506,5,6,200,50,200,50,50,55,88,60,sw
629,79.1499999999968,79.1499999999968,5,6,200,50,200,50,55,50,3,60,sw
630,197.70000000004947,168.2833333333594,5,6,200,50,500,10,10,15,91,60,sw
631,171.65000000002874,194.33333333338012,5,6,200,50,500,10,15,10,43,60,sw
632,171.65000000002874,164.56666666668977,5,6,200,50,500,10,10,15,21,60,sw
633,171.5166666666953,171.5166666666953,5,6,200,50,500,10,15,10,15,60,sw
634,167.33333333335864,163.5333333333556,5,6,200,50,500,10,10,15,82,60,sw
635,164.83333333335665,189.83333333337654,5,6,200,50,500,10,15,10,84,60,sw
636,176.0833333333656,173.9333333333639,5,6,200,50,500,10,10,15,14,60,sw
637,170.90000000002814,170.90000000002814,5,6,200,50,500,10,15,10,56,60,sw
638,164.450000000023,161.8000000000209,5,6,200,50,500,10,10,15,86,60,sw
639,184.01666666670525,184.01666666670525,5,6,200,50,500,10,15,10,88,60,sw
640,161.8000000000209,161.8000000000209,5,6,200,50,500,10,25,30,3,60,sw
641,161.8000000000209,204.36666666672144,5,6,200,50,500,10,30,25,91,60,sw
642,179.13333333336803,179.13333333336803,5,6,200,50,500,10,25,30,43,60,sw
643,184.65000000003909,184.65000000003909,5,6,200,50,500,10,30,25,21,60,sw
644,177.3333333333666,177.3333333333666,5,6,200,50,500,10,25,30,15,60,sw
645,202.38333333338653,202.38333333338653,5,6,200,50,500,10,30,25,82,60,sw
646,167.2833333333586,169.21666666669347,5,6,200,50,500,10,25,30,84,60,sw
647,220.80000000006785,220.80000000006785,5,6,200,50,500,10,30,25,14,60,sw
648,182.58333333337077,182.58333333337077,5,6,200,50,500,10,25,30,56,60,sw
649,195.850000000048,195.850000000048,5,6,200,50,500,10,30,25,86,60,sw
650,182.70000000003753,287.700000000067,5,6,200,50,500,10,50,55,88,60,sw
651,161.8000000000209,161.8000000000209,5,6,200,50,500,10,55,50,3,60,sw
652,173.13333333336325,246.95000000008866,5,6,200,50,500,10,50,55,91,60,sw
653,228.80000000007422,228.80000000007422,5,6,200,50,500,10,55,50,43,60,sw
654,161.8000000000209,161.8000000000209,5,6,200,50,500,10,50,55,21,60,sw
655,237.91666666674814,237.91666666674814,5,6,200,50,500,10,55,50,15,60,sw
656,161.8000000000209,161.8000000000209,5,6,200,50,500,10,50,55,82,60,sw
657,209.86666666672582,209.86666666672582,5,6,200,50,500,10,55,50,84,60,sw
658,173.31666666669673,173.31666666669673,5,6,200,50,500,10,50,55,14,60,sw
659,177.70000000003355,177.70000000003355,5,6,200,50,500,10,55,50,56,60,sw
660,170.33333333336103,173.25000000003,5,6,200,50,500,30,10,15,86,60,sw
661,184.68333333337245,184.68333333337245,5,6,200,50,500,30,15,10,88,60,sw
662,186.85000000004084,176.85000000003288,5,6,200,50,500,30,10,15,3,60,sw
663,173.95000000003057,173.95000000003057,5,6,200,50,500,30,15,10,91,60,sw
664,185.28333333337292,168.13333333335927,5,6,200,50,500,30,10,15,43,60,sw
665,170.23333333336095,195.23333333338084,5,6,200,50,500,30,15,10,21,60,sw
666,168.13333333335927,168.13333333335927,5,6,200,50,500,30,10,15,15,60,sw
667,169.2000000000268,169.2000000000268,5,6,200,50,500,30,15,10,82,60,sw
668,176.51666666669928,168.13333333335927,5,6,200,50,500,30,10,15,84,60,sw
669,179.60000000003507,179.60000000003507,5,6,200,50,500,30,15,10,14,60,sw
670,183.25000000003797,183.25000000003797,5,6,200,50,500,30,25,30,56,60,sw
671,186.93333333337424,196.5166666667152,5,6,200,50,500,30,30,25,86,60,sw
672,194.16666666671333,194.16666666671333,5,6,200,50,500,30,25,30,88,60,sw
673,196.1000000000482,196.1000000000482,5,6,200,50,500,30,30,25,3,60,sw
674,168.13333333335927,200.70000000005186,5,6,200,50,500,30,25,30,91,60,sw
675,184.8000000000392,187.00000000004096,5,6,200,50,500,30,30,25,43,60,sw
676,184.75000000003917,184.75000000003917,5,6,200,50,500,30,25,30,21,60,sw
677,189.58333333337634,189.58333333337634,5,6,200,50,500,30,30,25,15,60,sw
678,193.2666666667126,198.71666666671695,5,6,200,50,500,30,25,30,82,60,sw
679,178.7500000000344,178.7500000000344,5,6,200,50,500,30,30,25,84,60,sw
680,174.65000000003113,174.65000000003113,5,6,200,50,500,30,50,55,14,60,sw
681,179.03333333336795,179.03333333336795,5,6,200,50,500,30,55,50,56,60,sw
682,246.81666666675522,246.81666666675522,5,6,200,50,500,30,50,55,86,60,sw
683,294.0333333333946,294.0333333333946,5,6,200,50,500,30,55,50,88,60,sw
684,246.05000000008795,246.05000000008795,5,6,200,50,500,30,50,55,3,60,sw
685,173.46666666669685,253.28333333342704,5,6,200,50,500,30,55,50,91,60,sw
686,224.46666666673744,224.46666666673744,5,6,200,50,500,30,50,55,43,60,sw
687,234.73333333341228,234.73333333341228,5,6,200,50,500,30,55,50,21,60,sw
688,180.43333333336906,180.43333333336906,5,6,200,50,500,30,50,55,15,60,sw
689,168.13333333335927,168.13333333335927,5,6,200,50,500,30,55,50,82,60,sw
690,201.8333333333861,174.15000000003073,5,6,200,50,500,50,10,15,84,60,sw
691,180.2333333333689,180.2333333333689,5,6,200,50,500,50,15,10,14,60,sw
692,178.78333333336775,178.78333333336775,5,6,200,50,500,50,10,15,56,60,sw
693,179.51666666670167,179.51666666670167,5,6,200,50,500,50,15,10,86,60,sw
694,189.55000000004298,180.3166666667023,5,6,200,50,500,50,10,15,88,60,sw
695,183.11666666670453,183.11666666670453,5,6,200,50,500,50,15,10,3,60,sw
696,198.35000000005,174.15000000003073,5,6,200,50,500,50,10,15,91,60,sw
697,174.2500000000308,195.63333333338116,5,6,200,50,500,50,15,10,43,60,sw
698,198.6000000000502,174.15000000003073,5,6,200,50,500,50,10,15,21,60,sw
699,174.15000000003073,197.81666666671623,5,6,200,50,500,50,15,10,15,60,sw
700,193.58333333337953,199.98333333338462,5,6,200,50,500,50,25,30,82,60,sw
701,180.01666666670206,180.01666666670206,5,6,200,50,500,50,30,25,84,60,sw
702,174.15000000003073,218.40000000006594,5,6,200,50,500,50,25,30,14,60,sw
703,188.8833333333758,188.8833333333758,5,6,200,50,500,50,30,25,56,60,sw
704,192.15000000004505,192.15000000004505,5,6,200,50,500,50,25,30,86,60,sw
705,186.03333333337352,174.15000000003073,5,6,200,50,500,50,30,25,88,60,sw
706,191.73333333337806,191.73333333337806,5,6,200,50,500,50,25,30,3,60,sw
707,174.15000000003073,206.9666666667235,5,6,200,50,500,50,30,25,91,60,sw
708,180.43333333336906,180.43333333336906,5,6,200,50,500,50,25,30,43,60,sw
709,191.01666666671082,191.01666666671082,5,6,200,50,500,50,30,25,21,60,sw
710,182.33333333337058,182.33333333337058,5,6,200,50,500,50,50,55,15,60,sw
711,197.13333333338235,197.13333333338235,5,6,200,50,500,50,55,50,82,60,sw
712,229.1500000000745,229.1500000000745,5,6,200,50,500,50,50,55,84,60,sw
713,180.91666666670278,180.91666666670278,5,6,200,50,500,50,55,50,14,60,sw
714,175.30000000003164,175.30000000003164,5,6,200,50,500,50,50,55,56,60,sw
715,252.45000000009304,252.45000000009304,5,6,200,50,500,50,55,50,86,60,sw
716,185.3000000000396,290.30000000006464,5,6,200,50,500,50,50,55,88,60,sw
717,251.68333333342576,251.68333333342576,5,6,200,50,500,50,55,50,3,60,sw
718,174.15000000003073,174.15000000003073,5,6,200,50,500,50,50,55,91,60,sw
719,230.10000000007526,230.10000000007526,5,6,200,50,500,50,55,50,43,60,sw
720,268.0500000000849,274.5666666667456,5,6,200,50,800,10,10,15,21,60,sw
721,256.8000000000951,263.45000000008906,5,6,200,50,800,10,15,10,15,60,sw
722,256.8000000000951,262.96666666675617,5,6,200,50,800,10,10,15,82,60,sw
723,256.8000000000951,274.83333333341204,5,6,200,50,800,10,15,10,84,60,sw
724,256.8000000000951,260.3000000000919,5,6,200,50,800,10,10,15,14,60,sw
725,265.1500000000875,280.9000000000732,5,6,200,50,800,10,15,10,56,60,sw
726,269.4500000000836,269.4500000000836,5,6,200,50,800,10,10,15,86,60,sw
727,269.01666666675067,269.01666666675067,5,6,200,50,800,10,15,10,88,60,sw
728,266.51666666675294,256.8000000000951,5,6,200,50,800,10,10,15,3,60,sw
729,258.2833333334271,265.6666666667537,5,6,200,50,800,10,15,10,91,60,sw
730,256.8000000000951,256.8000000000951,5,6,200,50,800,10,25,30,43,60,sw
731,263.41666666675576,263.41666666675576,5,6,200,50,800,10,30,25,21,60,sw
732,256.8000000000951,256.8000000000951,5,6,200,50,800,10,25,30,15,60,sw
733,302.383333333387,302.383333333387,5,6,200,50,800,10,30,25,82,60,sw
734,256.8000000000951,256.8000000000951,5,6,200,50,800,10,25,30,84,60,sw
735,325.25000000003286,325.25000000003286,5,6,200,50,800,10,30,25,14,60,sw
736,276.700000000077,259.46666666675935,5,6,200,50,800,10,25,30,56,60,sw
737,256.8000000000951,260.8500000000914,5,6,200,50,800,10,30,25,86,60,sw
738,256.8000000000951,256.8000000000951,5,6,200,50,800,10,25,30,88,60,sw
739,263.2666666667559,263.2666666667559,5,6,200,50,800,10,30,25,3,60,sw
740,266.9500000000859,266.9500000000859,5,6,200,50,800,10,50,55,91,60,sw
741,343.800000000016,343.800000000016,5,6,200,50,800,10,55,50,43,60,sw
742,256.8000000000951,257.7333333334276,5,6,200,50,800,10,50,55,21,60,sw
743,295.58333333339317,352.91666666667436,5,6,200,50,800,10,55,50,15,60,sw
744,263.15000000008934,263.15000000008934,5,6,200,50,800,10,50,55,82,60,sw
745,297.7666666667245,297.7666666667245,5,6,200,50,800,10,55,50,84,60,sw
746,298.316666666724,298.316666666724,5,6,200,50,800,10,50,55,14,60,sw
747,256.8000000000951,256.8000000000951,5,6,200,50,800,10,55,50,56,60,sw
748,361.1500000000002,361.1500000000002,5,6,200,50,800,10,50,55,86,60,sw
749,256.8000000000951,312.70000000004427,5,6,200,50,800,10,55,50,88,60,sw
750,262.8166666667563,280.11666666674057,5,6,200,50,800,30,10,15,3,60,sw
751,262.8166666667563,267.566666666752,5,6,200,50,800,30,15,10,91,60,sw
752,262.8166666667563,262.9166666667562,5,6,200,50,800,30,10,15,43,60,sw
753,280.2000000000738,280.2000000000738,5,6,200,50,800,30,15,10,21,60,sw
754,290.5500000000644,262.8166666667563,5,6,200,50,800,30,10,15,15,60,sw
755,283.2000000000711,283.2000000000711,5,6,200,50,800,30,15,10,82,60,sw
756,262.8166666667563,270.46666666674935,5,6,200,50,800,30,10,15,84,60,sw
757,289.566666666732,289.566666666732,5,6,200,50,800,30,15,10,14,60,sw
758,264.8833333334211,262.8166666667563,5,6,200,50,800,30,10,15,56,60,sw
759,269.76666666675,285.3000000000692,5,6,200,50,800,30,15,10,86,60,sw
760,262.8166666667563,262.8166666667563,5,6,200,50,800,30,25,30,88,60,sw
761,264.5333333334214,264.5333333334214,5,6,200,50,800,30,30,25,3,60,sw
762,278.46666666674207,278.46666666674207,5,6,200,50,800,30,25,30,91,60,sw
763,262.8166666667563,262.8166666667563,5,6,200,50,800,30,30,25,43,60,sw
764,262.8166666667563,262.8166666667563,5,6,200,50,800,30,25,30,21,60,sw
765,262.8166666667563,309.55000000004713,5,6,200,50,800,30,30,25,15,60,sw
766,262.8166666667563,298.0166666667243,5,6,200,50,800,30,25,30,82,60,sw
767,262.8166666667563,262.8166666667563,5,6,200,50,800,30,30,25,84,60,sw
768,265.8833333334202,292.0666666667297,5,6,200,50,800,30,25,30,14,60,sw
769,262.8166666667563,266.3666666667531,5,6,200,50,800,30,30,25,56,60,sw
770,361.78333333333296,361.78333333333296,5,6,200,50,800,30,50,55,86,60,sw
771,301.0666666667215,313.9666666667098,5,6,200,50,800,30,55,50,88,60,sw
772,262.8166666667563,262.8166666667563,5,6,200,50,800,30,50,55,3,60,sw
773,273.21666666674685,273.21666666674685,5,6,200,50,800,30,55,50,91,60,sw
774,339.4333333333533,339.4333333333533,5,6,200,50,800,30,50,55,43,60,sw
775,264.6333333334213,264.6333333334213,5,6,200,50,800,30,55,50,21,60,sw
776,262.8166666667563,348.55000000001166,5,6,200,50,800,30,50,55,15,60,sw
777,269.4166666667503,269.4166666667503,5,6,200,50,800,30,55,50,82,60,sw
778,298.0833333333909,298.0833333333909,5,6,200,50,800,30,50,55,84,60,sw
779,409.5833333332895,409.5833333332895,5,6,200,50,800,30,55,50,14,60,sw
780,290.88333333339745,269.1500000000839,5,6,200,50,800,50,10,15,56,60,sw
781,270.100000000083,285.96666666673525,5,6,200,50,800,50,15,10,86,60,sw
782,269.5500000000835,278.23333333340895,5,6,200,50,800,50,10,15,88,60,sw
783,269.1500000000839,285.7833333334021,5,6,200,50,800,50,15,10,3,60,sw
784,269.1500000000839,269.1500000000839,5,6,200,50,800,50,10,15,91,60,sw
785,280.63333333340677,280.63333333340677,5,6,200,50,800,50,15,10,43,60,sw
786,275.86666666674444,275.86666666674444,5,6,200,50,800,50,10,15,21,60,sw
787,282.8166666667381,282.8166666667381,5,6,200,50,800,50,15,10,15,60,sw
788,269.1500000000839,269.1500000000839,5,6,200,50,800,50,10,15,82,60,sw
789,276.13333333341086,276.13333333341086,5,6,200,50,800,50,15,10,84,60,sw
790,293.4000000000618,293.4000000000618,5,6,200,50,800,50,25,30,14,60,sw
791,269.1500000000839,308.8833333333811,5,6,200,50,800,50,30,25,56,60,sw
792,269.1500000000839,269.1500000000839,5,6,200,50,800,50,25,30,86,60,sw
793,282.7166666667382,282.7166666667382,5,6,200,50,800,50,30,25,88,60,sw
794,269.1500000000839,269.1500000000839,5,6,200,50,800,50,25,30,3,60,sw
795,281.9666666667389,281.9666666667389,5,6,200,50,800,50,30,25,91,60,sw
796,292.3333333333961,300.43333333338876,5,6,200,50,800,50,25,30,43,60,sw
797,269.1500000000839,269.1500000000839,5,6,200,50,800,50,30,25,21,60,sw
798,269.1500000000839,269.1500000000839,5,6,200,50,800,50,25,30,15,60,sw
799,303.6833333333858,303.6833333333858,5,6,200,50,800,50,30,25,82,60,sw
800,298.4166666667239,298.4166666667239,5,6,200,50,800,50,50,55,84,60,sw
801,410.9166666666216,410.9166666666216,5,6,200,50,800,50,55,50,14,60,sw
802,346.66666666668004,346.66666666668004,5,6,200,50,800,50,50,55,56,60,sw
803,367.4499999999945,367.4499999999945,5,6,200,50,800,50,55,50,86,60,sw
804,296.7333333333921,310.30000000004645,5,6,200,50,800,50,50,55,88,60,sw
805,269.1500000000839,269.1500000000839,5,6,200,50,800,50,55,50,3,60,sw
806,269.5500000000835,269.5500000000835,5,6,200,50,800,50,50,55,91,60,sw
807,345.1000000000148,345.1000000000148,5,6,200,50,800,50,55,50,43,60,sw
808,269.1500000000839,269.1500000000839,5,6,200,50,800,50,50,55,21,60,sw
809,269.1500000000839,354.2166666666732,5,6,200,50,800,50,55,50,15,60,sw
810,167.33333333335864,163.5333333333556,5,6,500,10,200,10,10,15,82,60,sw
811,164.83333333335665,189.83333333337654,5,6,500,10,200,10,15,10,84,60,sw
812,176.0833333333656,173.9333333333639,5,6,500,10,200,10,10,15,14,60,sw
813,170.90000000002814,170.90000000002814,5,6,500,10,200,10,15,10,56,60,sw
814,164.450000000023,161.8000000000209,5,6,500,10,200,10,10,15,86,60,sw
815,184.01666666670525,184.01666666670525,5,6,500,10,200,10,15,10,88,60,sw
816,161.8000000000209,169.48333333336035,5,6,500,10,200,10,10,15,3,60,sw
817,173.28333333336337,173.28333333336337,5,6,500,10,200,10,15,10,91,60,sw
818,161.8000000000209,164.33333333335625,5,6,500,10,200,10,10,15,43,60,sw
819,169.56666666669375,169.56666666669375,5,6,500,10,200,10,15,10,21,60,sw
820,177.3333333333666,177.3333333333666,5,6,500,10,200,10,25,30,15,60,sw
821,202.38333333338653,202.38333333338653,5,6,500,10,200,10,30,25,82,60,sw
822,167.2833333333586,169.21666666669347,5,6,500,10,200,10,25,30,84,60,sw
823,220.80000000006785,220.80000000006785,5,6,500,10,200,10,30,25,14,60,sw
824,182.58333333337077,182.58333333337077,5,6,500,10,200,10,25,30,56,60,sw
825,195.850000000048,195.850000000048,5,6,500,10,200,10,30,25,86,60,sw
826,185.383333333373,165.71666666669068,5,6,500,10,200,10,25,30,88,60,sw
827,195.433333333381,195.433333333381,5,6,500,10,200,10,30,25,3,60,sw
828,161.8000000000209,187.81666666670827,5,6,500,10,200,10,25,30,91,60,sw
829,184.133333333372,184.133333333372,5,6,500,10,200,10,30,25,43,60,sw
830,161.8000000000209,161.8000000000209,5,6,500,10,200,10,50,55,21,60,sw
831,237.91666666674814,237.91666666674814,5,6,500,10,200,10,55,50,15,60,sw
832,161.8000000000209,161.8000000000209,5,6,500,10,200,10,50,55,82,60,sw
833,209.86666666672582,209.86666666672582,5,6,500,10,200,10,55,50,84,60,sw
834,173.31666666669673,173.31666666669673,5,6,500,10,200,10,50,55,14,60,sw
835,177.70000000003355,177.70000000003355,5,6,500,10,200,10,55,50,56,60,sw
836,246.15000000008803,246.15000000008803,5,6,500,10,200,10,50,55,86,60,sw
837,292.70000000006246,292.70000000006246,5,6,500,10,200,10,55,50,88,60,sw
838,161.8000000000209,161.8000000000209,5,6,500,10,200,10,50,55,3,60,sw
839,173.13333333336325,251.95000000009264,5,6,500,10,200,10,55,50,91,60,sw
840,161.8000000000209,164.33333333335625,5,6,500,10,200,30,10,15,43,60,sw
841,169.56666666669375,169.56666666669375,5,6,500,10,200,30,15,10,21,60,sw
842,161.8000000000209,166.51666666669132,5,6,500,10,200,30,10,15,15,60,sw
843,168.5333333333596,168.5333333333596,5,6,500,10,200,30,15,10,82,60,sw
844,176.18333333336568,161.8000000000209,5,6,500,10,200,30,10,15,84,60,sw
845,178.93333333336787,178.93333333336787,5,6,500,10,200,30,15,10,14,60,sw
846,161.8000000000209,165.90000000002416,5,6,500,10,200,30,10,15,56,60,sw
847,174.6666666666978,176.9166666666996,5,6,500,10,200,30,15,10,86,60,sw
848,163.90000000002257,167.5333333333588,5,6,500,10,200,30,10,15,88,60,sw
849,174.48333333336433,174.48333333336433,5,6,500,10,200,30,15,10,3,60,sw
850,161.8000000000209,187.81666666670827,5,6,500,10,200,30,25,30,91,60,sw
851,184.133333333372,184.133333333372,5,6,500,10,200,30,30,25,43,60,sw
852,179.6500000000351,179.6500000000351,5,6,500,10,200,30,25,30,21,60,sw
853,177.3333333333666,188.91666666670915,5,6,500,10,200,30,30,25,15,60,sw
854,197.38333333338255,197.38333333338255,5,6,500,10,200,30,25,30,82,60,sw
855,174.21666666669745,174.21666666669745,5,6,500,10,200,30,30,25,84,60,sw
856,165.48333333335717,165.48333333335717,5,6,500,10,200,30,25,30,14,60,sw
857,187.58333333337475,187.58333333337475,5,6,500,10,200,30,30,25,56,60,sw
858,186.60000000004064,190.85000000004402,5,6,500,10,200,30,25,30,86,60,sw
859,161.8000000000209,170.71666666669466,5,6,500,10,200,30,30,25,88,60,sw
860,161.8000000000209,161.8000000000209,5,6,500,10,200,30,50,55,3,60,sw
861,173.13333333336325,251.95000000009264,5,6,500,10,200,30,55,50,91,60,sw
862,223.80000000007024,223.80000000007024,5,6,500,10,200,30,50,55,43,60,sw
863,161.8000000000209,161.8000000000209,5,6,500,10,200,30,55,50,21,60,sw
864,178.43333333336747,178.43333333336747,5,6,500,10,200,30,50,55,15,60,sw
865,161.8000000000209,161.8000000000209,5,6,500,10,200,30,55,50,82,60,sw
866,191.16666666671094,204.86666666672184,5,6,500,10,200,30,50,55,84,60,sw
867,178.3166666667007,178.3166666667007,5,6,500,10,200,30,55,50,14,60,sw
868,172.70000000002958,172.70000000002958,5,6,500,10,200,30,50,55,56,60,sw
869,251.150000000092,251.150000000092,5,6,500,10,200,30,55,50,86,60,sw
870,163.90000000002257,167.5333333333588,5,6,500,10,200,50,10,15,88,60,sw
871,174.48333333336433,174.48333333336433,5,6,500,10,200,50,15,10,3,60,sw
872,197.70000000004947,168.2833333333594,5,6,500,10,200,50,10,15,91,60,sw
873,171.65000000002874,194.33333333338012,5,6,500,10,200,50,15,10,43,60,sw
874,171.65000000002874,164.56666666668977,5,6,500,10,200,50,10,15,21,60,sw
875,171.5166666666953,171.5166666666953,5,6,500,10,200,50,15,10,15,60,sw
876,167.33333333335864,163.5333333333556,5,6,500,10,200,50,10,15,82,60,sw
877,164.83333333335665,189.83333333337654,5,6,500,10,200,50,15,10,84,60,sw
878,176.0833333333656,173.9333333333639,5,6,500,10,200,50,10,15,14,60,sw
879,170.90000000002814,170.90000000002814,5,6,500,10,200,50,15,10,56,60,sw
880,186.60000000004064,190.85000000004402,5,6,500,10,200,50,25,30,86,60,sw
881,161.8000000000209,170.71666666669466,5,6,500,10,200,50,30,25,88,60,sw
882,161.8000000000209,161.8000000000209,5,6,500,10,200,50,25,30,3,60,sw
883,161.8000000000209,204.36666666672144,5,6,500,10,200,50,30,25,91,60,sw
884,179.13333333336803,179.13333333336803,5,6,500,10,200,50,25,30,43,60,sw
885,184.65000000003909,184.65000000003909,5,6,500,10,200,50,30,25,21,60,sw
886,177.3333333333666,177.3333333333666,5,6,500,10,200,50,25,30,15,60,sw
887,202.38333333338653,202.38333333338653,5,6,500,10,200,50,30,25,82,60,sw
888,167.2833333333586,169.21666666669347,5,6,500,10,200,50,25,30,84,60,sw
889,220.80000000006785,220.80000000006785,5,6,500,10,200,50,30,25,14,60,sw
890,172.70000000002958,172.70000000002958,5,6,500,10,200,50,50,55,56,60,sw
891,251.150000000092,251.150000000092,5,6,500,10,200,50,55,50,86,60,sw
892,182.70000000003753,287.700000000067,5,6,500,10,200,50,50,55,88,60,sw
893,161.8000000000209,161.8000000000209,5,6,500,10,200,50,55,50,3,60,sw
894,173.13333333336325,246.95000000008866,5,6,500,10,200,50,50,55,91,60,sw
895,228.80000000007422,228.80000000007422,5,6,500,10,200,50,55,50,43,60,sw
896,161.8000000000209,161.8000000000209,5,6,500,10,200,50,50,55,21,60,sw
897,237.91666666674814,237.91666666674814,5,6,500,10,200,50,55,50,15,60,sw
898,161.8000000000209,161.8000000000209,5,6,500,10,200,50,50,55,82,60,sw
899,209.86666666672582,209.86666666672582,5,6,500,10,200,50,55,50,84,60,sw
900,176.0833333333656,173.9333333333639,5,6,500,10,500,10,10,15,14,60,sw
901,170.90000000002814,170.90000000002814,5,6,500,10,500,10,15,10,56,60,sw
902,164.450000000023,161.8000000000209,5,6,500,10,500,10,10,15,86,60,sw
903,184.01666666670525,184.01666666670525,5,6,500,10,500,10,15,10,88,60,sw
904,161.8000000000209,169.48333333336035,5,6,500,10,500,10,10,15,3,60,sw
905,173.28333333336337,173.28333333336337,5,6,500,10,500,10,15,10,91,60,sw
906,161.8000000000209,164.33333333335625,5,6,500,10,500,10,10,15,43,60,sw
907,169.56666666669375,169.56666666669375,5,6,500,10,500,10,15,10,21,60,sw
908,161.8000000000209,166.51666666669132,5,6,500,10,500,10,10,15,15,60,sw
909,168.5333333333596,168.5333333333596,5,6,500,10,500,10,15,10,82,60,sw
910,167.2833333333586,169.21666666669347,5,6,500,10,500,10,25,30,84,60,sw
911,220.80000000006785,220.80000000006785,5,6,500,10,500,10,30,25,14,60,sw
912,182.58333333337077,182.58333333337077,5,6,500,10,500,10,25,30,56,60,sw
913,195.850000000048,195.850000000048,5,6,500,10,500,10,30,25,86,60,sw
914,185.383333333373,165.71666666669068,5,6,500,10,500,10,25,30,88,60,sw
915,195.433333333381,195.433333333381,5,6,500,10,500,10,30,25,3,60,sw
916,161.8000000000209,187.81666666670827,5,6,500,10,500,10,25,30,91,60,sw
917,184.133333333372,184.133333333372,5,6,500,10,500,10,30,25,43,60,sw
918,179.6500000000351,179.6500000000351,5,6,500,10,500,10,25,30,21,60,sw
919,177.3333333333666,188.91666666670915,5,6,500,10,500,10,30,25,15,60,sw
920,161.8000000000209,161.8000000000209,5,6,500,10,500,10,50,55,82,60,sw
921,209.86666666672582,209.86666666672582,5,6,500,10,500,10,55,50,84,60,sw
922,173.31666666669673,173.31666666669673,5,6,500,10,500,10,50,55,14,60,sw
923,177.70000000003355,177.70000000003355,5,6,500,10,500,10,55,50,56,60,sw
924,246.15000000008803,246.15000000008803,5,6,500,10,500,10,50,55,86,60,sw
925,292.70000000006246,292.70000000006246,5,6,500,10,500,10,55,50,88,60,sw
926,161.8000000000209,161.8000000000209,5,6,500,10,500,10,50,55,3,60,sw
927,173.13333333336325,251.95000000009264,5,6,500,10,500,10,55,50,91,60,sw
928,223.80000000007024,223.80000000007024,5,6,500,10,500,10,50,55,43,60,sw
929,161.8000000000209,161.8000000000209,5,6,500,10,500,10,55,50,21,60,sw
930,168.13333333335927,168.13333333335927,5,6,500,10,500,30,10,15,15,60,sw
931,169.2000000000268,169.2000000000268,5,6,500,10,500,30,15,10,82,60,sw
932,176.51666666669928,168.13333333335927,5,6,500,10,500,30,10,15,84,60,sw
933,179.60000000003507,179.60000000003507,5,6,500,10,500,30,15,10,14,60,sw
934,178.46666666670083,168.13333333335927,5,6,500,10,500,30,10,15,56,60,sw
935,178.250000000034,178.250000000034,5,6,500,10,500,30,15,10,86,60,sw
936,168.13333333335927,168.8666666666932,5,6,500,10,500,30,10,15,88,60,sw
937,181.85000000003686,181.85000000003686,5,6,500,10,500,30,15,10,3,60,sw
938,198.03333333338307,168.9500000000266,5,6,500,10,500,30,10,15,91,60,sw
939,168.13333333335927,195.00000000004732,5,6,500,10,500,30,15,10,43,60,sw
940,184.75000000003917,184.75000000003917,5,6,500,10,500,30,25,30,21,60,sw
941,189.58333333337634,189.58333333337634,5,6,500,10,500,30,30,25,15,60,sw
942,193.2666666667126,198.71666666671695,5,6,500,10,500,30,25,30,82,60,sw
943,178.7500000000344,178.7500000000344,5,6,500,10,500,30,30,25,84,60,sw
944,168.13333333335927,168.15000000002595,5,6,500,10,500,30,25,30,14,60,sw
945,188.25000000004195,188.25000000004195,5,6,500,10,500,30,30,25,56,60,sw
946,186.93333333337424,191.51666666671122,5,6,500,10,500,30,25,30,86,60,sw
947,185.7166666667066,172.05000000002906,5,6,500,10,500,30,30,25,88,60,sw
948,191.10000000004422,191.10000000004422,5,6,500,10,500,30,25,30,3,60,sw
949,168.13333333335927,205.70000000005584,5,6,500,10,500,30,30,25,91,60,sw
950,224.46666666673744,224.46666666673744,5,6,500,10,500,30,50,55,43,60,sw
951,234.73333333341228,234.73333333341228,5,6,500,10,500,30,55,50,21,60,sw
952,180.43333333336906,180.43333333336906,5,6,500,10,500,30,50,55,15,60,sw
